"gene_id","paired_baseMean","paired_log2FoldChange","paired_lfcSE","paired_pvalue","paired_padj","paired_significant","unpaired_baseMean","unpaired_log2FoldChange","unpaired_lfcSE","unpaired_pvalue","unpaired_padj","unpaired_significant","DEG_category","same_LFC_direction"
"evm.TU.utg5414.35",41.3839454565177,4.69670844683935,0.784642218816718,3.43863858168814e-11,4.3680646093534e-07,TRUE,41.3839454565177,0.503674699434068,1.47025579237659,8.64447398331331e-05,0.0904788276920127,TRUE,"Shared DEG",TRUE
"evm.TU.utg7149.21",60.2120156627339,-3.02777122188166,0.956599349351002,2.43200024615512e-08,0.00011074923787616,TRUE,60.2120156627339,-0.866648674998439,1.41657508144135,4.25383101926654e-05,0.0667851470024847,TRUE,"Shared DEG",TRUE
"evm.TU.utg16690.14",46.977564827132,1.83850843430279,0.481569627053891,1.34636601242527e-07,0.000459834481968694,TRUE,46.977564827132,2.13792401369219,0.606216450475784,2.08445748561675e-07,0.00218173216827886,TRUE,"Shared DEG",TRUE
"evm.TU.utg97204.12",224.862881051844,0.593573059436416,0.30237319387294,0.000156064250372914,0.0426414351293912,TRUE,224.862881051844,0.570822578411837,0.308048777024156,5.24741490800067e-05,0.0731048193510908,TRUE,"Shared DEG",TRUE
"evm.TU.utg13.51",399.180490122968,-0.283203137789641,0.817304248042139,0.0001887904764844,0.0476925769283015,TRUE,399.180490122968,-0.0214970607528643,0.218648555530589,0.0105555147039903,0.442796723074329,FALSE,"Paired design only",NA
"evm.TU.utg27.73",1406.36035182457,1.59629571188328,0.385157120305194,2.2668211722461e-07,0.000619363548892801,TRUE,1406.36035182457,0.0423043034863608,0.263470997811822,0.00597028114201061,0.379487505787719,FALSE,"Paired design only",NA
"evm.TU.utg27.125",9526.69647768498,1.0930153193623,0.486462955658389,3.6774849060891e-05,0.0212682437484086,TRUE,9526.69647768498,0.164105856909438,0.493074636286106,0.00107872722032299,0.211504660426697,FALSE,"Paired design only",NA
"evm.TU.utg27.127",510.610865302082,0.61686543896872,0.43331359033677,0.000332530753949217,0.0593839071251926,TRUE,510.610865302082,0.265068219190034,0.411841844776514,0.000724134062363864,0.171037072020319,FALSE,"Paired design only",NA
"evm.TU.utg34.9",71.1685288231496,0.581288189852024,0.756827860433128,0.000240893436225926,0.051826231165362,TRUE,71.1685288231496,0.00127377167768023,0.0581408544786026,0.657984453709812,0.987396229391526,FALSE,"Paired design only",NA
"evm.TU.utg47.12",567.447481240788,-0.414142313030044,0.667046756792787,0.000517065403581388,0.0798179549268603,TRUE,567.447481240788,-0.00518593188070397,0.0808583200398625,0.185938951394458,0.8799371369151,FALSE,"Paired design only",NA
"evm.TU.utg47.21",118.110628609749,0.667448902576347,0.648163799517959,0.000329296966774907,0.0591932962052025,TRUE,118.110628609749,0.192033811868607,0.58254528778669,NA,NA,FALSE,"Paired design only",NA
"evm.TU.utg54.45",23.5542540981569,-0.64409421371507,0.652513384086739,0.00035543176406752,0.0610783779221185,TRUE,23.5542540981569,-0.072491498012362,0.304977462430357,0.00450645625431087,0.368415651050561,FALSE,"Paired design only",NA
"evm.TU.utg55.197",250.60305922168,-0.638118642497244,0.383886210621643,0.00023058155543338,0.0508079019282761,TRUE,250.60305922168,-0.0537630921845808,0.20619882959433,0.00670308367461321,0.391949399223193,FALSE,"Paired design only",NA
"utg55.equina_smart_376502.path1",467.16150196841,-0.526247663707411,0.788105816022741,0.000200647932013928,0.0482887141288,TRUE,467.16150196841,-0.0698712700162971,0.361836024187751,0.00241241629517644,0.301333889969975,FALSE,"Paired design only",NA
"evm.TU.utg56.43",1146.72285530082,0.618465950463695,0.493934455980327,0.000405621844387578,0.0659690812750106,TRUE,1146.72285530082,0.038001205235211,0.183265583018075,0.0116015792329587,0.454472369833528,FALSE,"Paired design only",NA
"evm.TU.utg73.35",1030.02188325783,-0.674879411543696,0.481195298185134,0.000297197754882214,0.0562182810194759,TRUE,1030.02188325783,-0.0803693371960742,0.281771901532225,0.00461266017843326,0.368415651050561,FALSE,"Paired design only",NA
"evm.TU.utg73.95",371.392198226949,-0.545700608884195,0.620245676052598,0.000557244210979784,0.0828605812698456,TRUE,371.392198226949,-0.0182813660131922,0.134915649351056,0.0328367903261739,0.610103678249621,FALSE,"Paired design only",NA
"utg77.equina_smart_1078796.path1",124.450022918024,0.905058678501837,0.42159136954161,7.28285145963192e-05,0.0285904074573656,TRUE,124.450022918024,0.185936000401491,0.405279280144839,0.00144628526214338,0.242750265494784,FALSE,"Paired design only",NA
"evm.TU.utg77.92",5509.49965469267,-0.614085938888614,0.393280530154611,0.000275878209605929,0.054621886384513,TRUE,5509.49965469267,-0.0129659812641483,0.101357760656145,0.0425270950316491,0.653302731895197,FALSE,"Paired design only",NA
"evm.TU.utg78.53",1591.13709008307,0.691119706976986,0.524572431806394,0.000305104439826784,0.056709990540049,TRUE,1591.13709008307,0.486121962441761,0.697779122540773,NA,NA,FALSE,"Paired design only",NA
