"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"tRNAscan-SE.tRNA.utg4.Pseudo(AGA).2",2.38233758423552,-0.00699364236169302,0.109359076335431,0.387027403199497,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.35",187.753564762872,0.00245689986982598,0.0285601107698415,0.397498796177148,0.976803385924106,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.36",31.5347725163474,-0.00351670856847635,0.0501604937119346,0.501986492439119,0.988372875134511,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.37",1170.17791668587,0.00128495134401476,0.0213304585662185,0.578352300347106,0.993778726061932,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.38",58.7821361529915,8.7004401220979e-05,0.0340050266160553,0.981432319811089,0.998683342004946,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.39",319.502530073939,0.00389996736847751,0.035379875673586,0.263487112649446,0.944621581133234,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.40",405.124988956455,-0.0029041000111055,0.0291209173305296,0.32356830497699,0.96245562650455,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg4.SeC(TCA).1",0.996605501550886,0.0049460891978651,0.117429497019036,0.400859127935177,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.41",4.88380645377301,0.0043961920635115,0.0903689725773223,0.588250698293742,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.42",52.856334266317,-0.00115130521904257,0.0385628360781897,0.784145734465067,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.43",579.679359016921,0.00232926241549696,0.0291464095398451,0.432772095492333,0.983591425134655,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
